degree|alpha|train_MSE|test_MSE|train_r^2|test_r^2|train_acc|test_acc|train_F1|test_F1
4|28.5|98.78538117124064|513.0102477482558|0.867677291156078|0.39415469357057564|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
4|29.0|98.83853473588572|515.0457374427712|0.8676060921226263|0.39175085878731264|0.8768627450980392|0.8526645768025078|0.8683989941324392|0.8522012578616351
4|29.5|98.89118691368783|517.0918264761409|0.8675355646952813|0.38933450659387236|0.8776470588235294|0.8526645768025078|0.8691275167785235|0.8522012578616351
4|16.0|97.25097110940881|467.6962766061126|0.869732628630628|0.44766874490316744|0.8792156862745099|0.8510971786833855|0.8710217755443886|0.8513302034428795
4|7.0|95.76206435201856|451.35908251136107|0.8717270145713207|0.46696234070554365|0.8803921568627451|0.8495297805642633|0.872651356993737|0.8509316770186335
4|7.5|95.8579462710783|451.39137722484793|0.8715985810408863|0.46692420189511175|0.88|0.8495297805642633|0.8722871452420702|0.8509316770186335
4|8.0|95.95197080961277|451.5883065828424|0.8714726354658511|0.4666916359224771|0.8807843137254902|0.8495297805642633|0.8731218697829715|0.8509316770186335
4|8.5|96.04419802664005|451.9310060138179|0.8713490973973486|0.466286921118662|0.8807843137254902|0.8495297805642633|0.8731218697829715|0.8509316770186335
4|25.5|98.4552624529357|501.050989670992|0.8681194841458532|0.40827811587313345|0.8768627450980392|0.8510971786833855|0.8683989941324392|0.8508634222919937
4|26.0|98.5116787884699|503.0109931359264|0.8680439146410093|0.40596342741412494|0.8768627450980392|0.8510971786833855|0.8683989941324392|0.8508634222919937
4|9.0|96.13468997503081|452.40373911472494|0.8712278837157525|0.46572864156842797|0.8807843137254902|0.8495297805642633|0.8731218697829715|0.85
4|9.5|96.22350892491784|452.99324441720427|0.8711089110104152|0.4650324585541705|0.88|0.8495297805642633|0.8721804511278196|0.85
4|10.0|96.31071622800644|453.6882412250231|0.8709920971009193|0.46421169414283836|0.88|0.8495297805642633|0.8721804511278196|0.85
4|12.5|96.72459228837441|458.4481835549485|0.8704377114136422|0.4585903859289814|0.8792156862745099|0.8495297805642633|0.871345029239766|0.8495297805642633
4|13.0|96.80330605353502|459.6115946684348|0.8703322745716129|0.45721644229793845|0.8796078431372549|0.8495297805642633|0.8717091516924361|0.8495297805642633
4|13.5|96.8807784203978|460.83365479163217|0.8702285005787176|0.45577323644958856|0.8792156862745099|0.8495297805642633|0.8712374581939799|0.8495297805642633
4|14.0|96.9570529552306|462.1103575405699|0.8701263310780767|0.45426549976880193|0.8792156862745099|0.8495297805642633|0.8712374581939799|0.8495297805642633
4|14.5|97.03217107551974|463.4380929083505|0.870025710591097|0.45269749553442074|0.8796078431372549|0.8495297805642633|0.8716018402342117|0.8495297805642633
4|15.0|97.10617215506174|464.813593770643|0.8699265863767014|0.45107308209420716|0.8792156862745099|0.8495297805642633|0.8711297071129708|0.8495297805642633
4|15.5|97.17909363089642|466.23389112291085|0.8698289082880921|0.44939576572795037|0.8796078431372549|0.8495297805642633|0.8714943491000418|0.8495297805642633
4|16.5|97.32183846953981|469.19827071227263|0.8696377020235737|0.4458949478230977|0.8792156862745099|0.8495297805642633|0.8711297071129708|0.8495297805642633
4|24.0|98.28241078739275|495.2628611011148|0.868351018410758|0.4151136723604786|0.8772549019607843|0.8495297805642633|0.8687631027253668|0.8495297805642633
4|24.5|98.34064347407147|497.17617828328974|0.8682730159092418|0.41285411859986776|0.8776470588235294|0.8495297805642633|0.8692372170997484|0.8495297805642633
4|25.0|98.39825559210998|499.10580918787196|0.8681958446574766|0.4105752989626118|0.8768627450980392|0.8495297805642633|0.8682885906040269|0.8495297805642633
4|10.5|96.3963716073427|454.4790514116951|0.8708773619884315|0.46327777782835|0.8796078431372549|0.8479623824451411|0.8717091516924361|0.8482003129890454
4|11.0|96.48053273068557|455.3573061662756|0.8707646284271693|0.4622405928534935|0.88|0.8479623824451411|0.8721804511278196|0.8482003129890454
4|11.5|96.5632549739472|456.3157159814348|0.8706538222412717|0.461108747845136|0.88|0.8479623824451411|0.8721804511278196|0.8482003129890454
4|12.0|96.64459131109224|457.34788860481393|0.8705448724722789|0.4598897918066476|0.88|0.8479623824451411|0.8721804511278196|0.8482003129890454
4|17.0|97.39172796223139|470.73759577416666|0.8695440852668934|0.44407706432484184|0.8788235294117647|0.8479623824451411|0.8706571787358727|0.8482003129890454
4|19.5|97.72753375162617|478.92595812237346|0.869094274463196|0.4344069243660804|0.8784313725490196|0.8479623824451411|0.8701842546063652|0.8482003129890454
4|20.0|97.79215344588769|480.6502156970051|0.8690077165850163|0.43237064270650116|0.8780392156862745|0.8479623824451411|0.8698200083717036|0.8482003129890454
4|20.5|97.85598277220107|482.39993270911634|0.8689222174022291|0.43030429443369334|0.8776470588235294|0.8479623824451411|0.8693467336683418|0.8482003129890454
4|21.0|97.91904395011896|484.1738360687648|0.868837747151813|0.4282093830177527|0.8772549019607843|0.8479623824451411|0.8688730624214496|0.8482003129890454
4|21.5|97.98135824810274|485.970730192644|0.8687542773447307|0.4260873203964285|0.8776470588235294|0.8479623824451411|0.8693467336683418|0.8482003129890454
4|22.0|98.0429460368423|487.7894903489077|0.8686717806945067|0.4239394348346299|0.8772549019607843|0.8479623824451411|0.8688730624214496|0.8482003129890454
4|22.5|98.10382683899009|489.62905666798383|0.8685902310506093|0.4217669779974229|0.8776470588235294|0.8479623824451411|0.8692372170997484|0.8482003129890454
4|23.0|98.16401937568477|491.4884290398813|0.8685096033361317|0.41957113097611465|0.8768627450980392|0.8479623824451411|0.8682885906040269|0.8482003129890454
4|23.5|98.22354160995721|493.36666207311623|0.8684298734896505|0.41735301024156646|0.8772549019607843|0.8479623824451411|0.8687631027253668|0.8482003129890454
4|6.0|95.5645161048468|451.8850833561396|0.8719916298300079|0.46634115400530574|0.8807843137254902|0.8463949843260188|0.8731218697829715|0.8473520249221184
4|6.5|95.66426973776383|451.51429308714404|0.8718580101509815|0.4667790430048465|0.8807843137254902|0.8463949843260188|0.8731218697829715|0.8473520249221184
4|18.5|97.59582927908733|475.559348113992|0.8692706921918778|0.4383827608744325|0.8796078431372549|0.8463949843260188|0.8714943491000418|0.8463949843260189
4|5.5|95.46277270006472|452.50639719441955|0.8721279148022189|0.46560740633770303|0.8807843137254902|0.8448275862068966|0.8732276897414513|0.8455538221528861
4|19.0|97.66210046167342|477.2285182801326|0.8691819221502572|0.43641153531855514|0.8796078431372549|0.8448275862068966|0.8714943491000418|0.8450704225352113
4|4.0|95.14579159753936|456.3837466033812|0.8725525099967829|0.461028406305799|0.8807843137254902|0.8432601880877743|0.8733333333333334|0.8447204968944099
4|5.0|95.35903461766658|453.42241247108683|0.8722668716388524|0.4645256276433739|0.8796078431372549|0.8432601880877743|0.8719232373800584|0.8447204968944099
4|17.5|97.46067030508172|472.31215306713744|0.8694517372144606|0.4422175729212341|0.8788235294117647|0.8448275862068966|0.8706571787358727|0.8445839874411303
4|18.0|97.52869477226068|473.9200029962719|0.8693606186536162|0.4403187641990213|0.8796078431372549|0.8448275862068966|0.8714943491000418|0.8445839874411303
4|3.5|95.0366094083332|458.6040919535247|0.8726987591974438|0.4584062641264932|0.8807843137254902|0.841692789968652|0.8733333333333334|0.8434108527131783
4|4.5|95.25333906701195|454.68997784966837|0.8724084504980879|0.46302868184438306|0.8803921568627451|0.841692789968652|0.8727576136837714|0.8429237947122862
4|3.0|94.9261951543199|461.4897774587658|0.8728466587450568|0.454998380898321|0.88|0.8401253918495298|0.8725|0.8416149068322981
4|2.5|94.81526800454368|465.2391748972998|0.8729952453149389|0.4505704872060511|0.8807843137254902|0.835423197492163|0.8733333333333334|0.8367029548989113
4|2.0|94.7051095127508|470.14782109818077|0.8731428022698584|0.44477356545881597|0.8796078431372549|0.8338557993730408|0.8719232373800584|0.8348909657320873
4|1.5|94.59806120179935|476.67972563673356|0.873286193147277|0.4370596382534685|0.8780392156862745|0.8322884012539185|0.8702544847726325|0.833592534992224
4|1.0|94.49864720409536|485.61580330632097|0.8734193578859987|0.426506475353173|0.8784313725490196|0.829153605015674|0.8708333333333335|0.8310077519379845
4|0.0|94.37701604421902|519.199322990783|0.8735822824439023|0.38684563453465604|0.876078431372549|0.822884012539185|0.8685524126455907|0.8253477588871716
4|0.5|94.41655509487495|498.4046263727011|0.8735293200093206|0.41140336880991957|0.8772549019607843|0.822884012539185|0.8697461506450269|0.8253477588871716
5|28.0|41.49071815432411|23588.16209437696|0.9444233129136499|-26.856709207858763|0.9066666666666666|0.8087774294670846|0.9008333333333334|0.809375
5|28.5|41.61358068289195|23478.111998738594|0.9442587389412387|-26.726744291549082|0.9066666666666666|0.8087774294670846|0.9008333333333334|0.809375
5|29.0|41.73454299647102|23371.99557877272|0.9440967103008565|-26.601424894414997|0.9066666666666666|0.8087774294670846|0.9008333333333334|0.809375
5|29.5|41.85366596733527|23269.63892241772|0.943937145454283|-26.4805456330227|0.9066666666666666|0.8087774294670846|0.9008333333333334|0.809375
5|27.5|41.365891459148834|23702.331339366712|0.9445905178810833|-26.991538680601728|0.9066666666666666|0.8056426332288401|0.9008333333333334|0.8068535825545172
5|26.5|41.110073060819346|23943.824286652736|0.944933185824839|-27.276732532559322|0.9074509803921569|0.8040752351097179|0.9017485428809326|0.8049921996879875
5|27.0|41.23903335340499|23820.81579827867|0.9447604439166142|-27.13146425447031|0.9070588235294118|0.8040752351097179|0.9012911286963765|0.8049921996879875
5|18.5|38.684347045919154|26767.942095811868|0.9481824382283739|-30.611906687447586|0.9062745098039215|0.8009404388714734|0.9006237006237007|0.8043143297380585
5|24.0|40.430981216642984|24635.071856622686|0.9458428272243034|-28.093069238668452|0.907843137254902|0.8025078369905956|0.9021241149521033|0.803125
5|24.5|40.57165640986044|24485.786563255195|0.9456543932433542|-27.916769067857796|0.907843137254902|0.8025078369905956|0.9021241149521033|0.803125
5|25.0|40.70981300165066|24342.29923890917|0.9454693329211327|-27.747316074728086|0.907843137254902|0.8025078369905956|0.9021241149521033|0.803125
5|25.5|40.84554366262433|24204.320200010727|0.9452875221256458|-27.584368154156948|0.907843137254902|0.8025078369905956|0.9021241149521033|0.803125
5|26.0|40.978936033409774|24071.580225939262|0.9451088434625464|-27.427607366980187|0.908235294117647|0.8025078369905956|0.9025811823480432|0.803125
5|15.5|37.528921549206046|28481.611150768273|0.9497301270643099|-32.63568371388266|0.9098039215686274|0.799373040752351|0.904485049833887|0.8024691358024691
5|16.0|37.734287828846526|28158.417202379485|0.9494550395756043|-32.25400413232033|0.9094117647058824|0.799373040752351|0.9041095890410958|0.8024691358024691
5|16.5|37.93416303462076|27851.70689456791|0.9491873073631533|-31.891791094205054|0.908235294117647|0.799373040752351|0.9029045643153527|0.8024691358024691
5|17.5|38.318603389362096|27283.179483754986|0.9486723507114185|-31.22038216050573|0.9066666666666666|0.799373040752351|0.9010806317539486|0.8024691358024691
5|18.0|38.50369349204555|27019.34801920612|0.9484244230982748|-30.908807381664726|0.9066666666666666|0.799373040752351|0.9010806317539486|0.8024691358024691
5|19.0|38.86077979366687|26528.16564856077|0.9479461071150659|-30.328739955794532|0.9070588235294118|0.799373040752351|0.9014553014553015|0.8024691358024691
5|20.0|39.20176991456733|26080.64131594581|0.9474893519155455|-29.800230988151483|0.9074509803921569|0.799373040752351|0.9018302828618969|0.8024691358024691
5|23.5|40.2876892982949|24790.465385655436|0.9460347663003736|-28.27658300009373|0.907843137254902|0.8009404388714734|0.9021241149521033|0.8018720748829953
5|21.5|39.68617608232601|25480.16652162577|0.9468404913702041|-29.091093427323475|0.908235294117647|0.799373040752351|0.9025811823480432|0.8018575851393188
5|22.0|39.841041031949935|25296.751903247892|0.9466330502549677|-28.874487840666053|0.908235294117647|0.799373040752351|0.9025811823480432|0.8018575851393188
5|22.5|39.99283299153686|25120.935018297474|0.9464297254002663|-28.666854884003314|0.908235294117647|0.799373040752351|0.9025811823480432|0.8018575851393188
5|12.0|35.90616250615726|31335.02127412778|0.9519038077226348|-36.005450961502795|0.9109803921568628|0.7962382445141066|0.9057700290577003|0.8018292682926829
5|12.5|36.16099302404008|30850.545043806946|0.951562463041645|-35.433303228577714|0.9105882352941177|0.7962382445141066|0.9053156146179403|0.8018292682926829
5|13.0|36.40728436920469|30395.499389970355|0.9512325565557804|-34.89591187080645|0.9101960784313725|0.7962382445141066|0.9049398090493981|0.8012232415902141
5|17.0|38.12884386582607|27560.31265598062|0.9489265329991772|-31.547665742823547|0.908235294117647|0.7978056426332288|0.9029045643153527|0.8006182380216382
5|19.5|39.033192002155026|26299.28863756296|0.9477151615015103|-30.05844503776657|0.9070588235294118|0.7978056426332288|0.9014553014553015|0.8006182380216382
5|20.5|39.36668704359753|25871.608159665906|0.9472684459374614|-29.55337089680599|0.907843137254902|0.7978056426332288|0.9022055763628798|0.8006182380216382
5|21.0|39.52810531575417|25671.624354454856|0.9470522266672068|-29.317197739874306|0.907843137254902|0.7978056426332288|0.9022055763628798|0.8006182380216382
5|11.5|35.64215213058861|31851.85008155937|0.9522574487942584|-36.61580583956675|0.9109803921568628|0.7946708463949843|0.9057700290577003|0.8006088280060883
5|10.5|35.08363278321593|32996.461729533155|0.9530055837116911|-37.9675480272777|0.9098039215686274|0.7931034482758621|0.9044056525353283|0.7993920972644377
5|11.0|35.36824456583526|32404.376400653262|0.9526243471198131|-37.26831810139983|0.9101960784313725|0.7931034482758621|0.9048608226007478|0.7993920972644377
5|15.0|37.317741003028786|28822.579562812443|0.9500130027448407|-33.038354251136774|0.9094117647058824|0.7962382445141066|0.9040299127544661|0.7993827160493826
5|23.0|40.14167667234637|24952.30072162829|0.9462303497557579|-28.46770428693729|0.907843137254902|0.7978056426332288|0.9021241149521033|0.7993779160186626
5|13.5|36.645611301788264|29967.31896673568|0.9509133183756366|-34.390247313694154|0.9098039215686274|0.7946708463949843|0.904485049833887|0.7987711213517665
5|10.0|34.787404025752636|33632.58550526569|0.9534023812050071|-38.71878565952251|0.9101960784313725|0.7915360501567398|0.9047817047817047|0.7981790591805766
5|14.5|37.100393205465515|29182.756331111694|0.9503041394392974|-33.46370911591152|0.9090196078431373|0.7946708463949843|0.9035743973399833|0.7981510015408321
5|8.0|33.463098751542866|36738.32104694262|0.9551762839742434|-42.38653948938235|0.9117647058823529|0.7899686520376176|0.9064449064449064|0.7969696969696969
5|8.5|33.81784915622266|35862.68259818524|0.9547010969176754|-41.352444270744286|0.9113725490196078|0.7899686520376176|0.9059900166389351|0.7969696969696969
5|9.0|34.15579190890274|35058.89337816886|0.9542484236583468|-40.40320021871425|0.9105882352941177|0.7899686520376176|0.9050791007493755|0.7969696969696969
5|14.0|36.87649154702604|29563.74049452969|0.9506040550098817|-33.913636711400805|0.9090196078431373|0.7931034482758621|0.9035743973399833|0.796923076923077
5|7.5|33.08967280535873|37696.797191872094|0.955676486860195|-43.518462830638974|0.9125490196078432|0.7884012539184952|0.9073535521395928|0.7951441578148709
5|9.5|34.478519979134674|34317.995520599594|0.95381613041853|-39.528228438867416|0.9105882352941177|0.7884012539184952|0.9051580698835274|0.7951441578148709
5|7.0|32.69535893356634|38751.82284757777|0.956204669057112|-44.76440741844684|0.912156862745098|0.786833855799373|0.9068994181213633|0.7939393939393941
5|5.5|31.35756817009381|42699.790136537136|0.9579966355970012|-49.426804441608574|0.9145098039215687|0.7821316614420063|0.9094684385382059|0.7897125567322238
5|6.0|31.832898179998384|41226.661144433485|0.9573599325366936|-47.68709594738553|0.9133333333333333|0.7836990595611285|0.9082606890826069|0.7896341463414633
5|6.5|32.27750656316398|39920.85519757848|0.9567643809992328|-46.14498951289974|0.912156862745098|0.7836990595611285|0.9068994181213633|0.7896341463414633
5|1.5|25.26513942562335|79894.26829770992|0.9661574248286533|-93.35204788059771|0.923921568627451|0.774294670846395|0.9199669966996701|0.7882352941176471
5|4.0|29.689889892053873|48655.504451908164|0.9602304854299829|-56.46027322754344|0.9184313725490196|0.7789968652037618|0.9139784946236559|0.7879699248120301
5|5.0|30.846541087729452|44382.66869651623|0.9586811547741235|-51.41421908162637|0.9156862745098039|0.7789968652037618|0.9108253836582331|0.7873303167420814
5|2.0|26.452954236097032|67316.8613093381|0.9645663506083255|-78.49861556729823|0.9235294117647059|0.774294670846395|0.9194547707558861|0.78698224852071
5|2.5|27.43665438329078|60012.128388306926|0.9632486873405065|-69.87200786432903|0.923921568627451|0.7727272727272727|0.9199009083402148|0.7839046199701936
5|4.5|30.293441406463366|46336.72614274977|0.9594220300657719|-53.72188552199542|0.9160784313725491|0.7758620689655172|0.9112769485903814|0.783661119515885
5|3.5|29.024527464291843|51490.48803982453|0.9611217363191384|-59.80827944785274|0.92|0.7727272727272727|0.9156327543424319|0.7826086956521738
5|1.0|23.742521138114277|107454.87921916234|0.9681969672584105|-125.9000658634339|0.9270588235294117|0.7633228840125392|0.9233937397034596|0.7814761215629524
5|3.0|28.281348692094998|55106.37016221939|0.9621172219580704|-64.07849670388308|0.9223529411764706|0.7711598746081505|0.9183168316831682|0.781437125748503
5|0.5|21.541009805268683|203967.05001950712|0.9711458847972086|-239.87721534407532|0.9298039215686275|0.7523510971786834|0.9264282778462802|0.7762039660056658
5|0.0|16.188428294271798|2544090.766872159|0.9783156509756196|-3003.4730236973583|0.9376470588235294|0.6598746081504702|0.9347558473533032|0.7290886392009989
