WaveTrajectory,PtIndex,Lat,Lon,Time
37,0,5.91738605499268,-64.7141723632813,2000041006
37,1,5.56144523620605,-64.0677185058594,2000041009
37,2,5.24792003631592,-64.6968688964844,2000041012
37,3,5.00975704193115,-65.6068115234375,2000041015
37,4,4.80675792694092,-65.7973022460938,2000041018
37,6,4.90597200393677,-65.2137451171875,2000041100
37,7,4.97026586532593,-64.6736145019531,2000041103
37,8,5.34252309799194,-64.2528686523438,2000041106
37,9,5.11565685272217,-65.4415588378906,2000041109
37,12,4.89513778686523,-67.1057739257813,2000041118
42,0,6.34108304977417,-24.1088562011719,2000041703
42,1,7.26702976226807,-25.6611022949219,2000041706
42,2,7.76087379455566,-26.3952331542969,2000041709
42,3,8.176194190979,-26.76025390625,2000041712
42,4,6.84226179122925,-25.5513305664063,2000041715
42,5,6.65244722366333,-25.9755554199219,2000041718
42,6,6.57007598876953,-26.7603759765625,2000041721
42,7,6.8131628036499,-27.1347961425781,2000041800
42,8,6.53978395462036,-28.474853515625,2000041803
42,9,6.1939959526062,-30.264404296875,2000041806
42,10,5.92377996444702,-30.6520385742188,2000041809
42,11,5.76645612716675,-31.1553039550781,2000041812
42,12,6.48608112335205,-32.298583984375,2000041815
42,13,7.20178985595703,-32.8969421386719,2000041818
