AirTemp,QV,Omega,SeaLevPress,UWinds,VWinds,LH,Time,Lat,Lon
17.82799683,12.11930532,-0.001126036,1009.691094,-11.1573,0.025246084,2.479478857,2000061306,6.341208935,-58.26556396
17.21468506,13.32092378,-0.004996335,1010.424531,-12.42127037,-2.003292561,10.88477299,2000061309,6.020049095,-59.24249268
17.27422485,12.20703125,-0.003013218,1012.436172,-12.66163254,1.694911718,14.63032197,2000061312,6.469892025,-60.27032471
17.59487305,11.59667969,-0.000630296,1013.462656,-13.88969707,2.864062786,-2.896957984,2000061221,8.142661095,-20.60272217
18.60976563,10.79559326,0.000797892,1014.750703,-10.88062191,0.512322903,-2.917414019,2000061300,9.395575523,-21.90060425
18.87746582,10.86045615,-0.000266773,1013.17625,-9.790296555,1.301418781,0.114345085,2000061303,9.826164246,-23.37307739
18.35924683,11.26481313,-0.000428404,1012.526094,-10.73933125,0.954201162,-0.087717036,2000061306,10.17096138,-24.86663818
18.62874756,9.841919877,-0.000391538,1013.999531,-8.73377037,1.179324746,0.123535842,2000061309,10.61905384,-26.23220825
18.46172485,9.757995605,0.00075021,1015.201172,-10.77100754,1.895107031,0.089724921,2000061312,10.74457836,-27.68463135
19.39977417,8.716583252,0.000888517,1013.671641,-9.706670761,2.546622753,-0.011055311,2000061315,11.00115013,-29.01123047
19.84859619,8.38470459,-0.00042998,1012.868438,-9.58204937,3.867370129,-0.000482798,2000061318,11.78368855,-30.20254517
20.3074585,6.978988647,-0.000735513,1014.372578,-8.84318924,3.737881184,0.002020458,2000061321,12.98971653,-31.24154663
19.28572998,8.193969727,0.001706645,1015.864375,-8.247623444,2.86691308,-0.001206994,2000061400,12.64531898,-32.19247437
18.07677612,9.410858154,0.001019561,1013.933906,-9.841666222,1.702399492,-0.00442313,2000061403,11.50809669,-33.22003174
17.63991699,9.960174561,0.000876621,1012.365781,-12.80886936,1.820203066,-0.300823152,2000061406,10.49813747,-34.13830566
17.8796936,10.16235631,0.000202444,1013.091641,-14.49411201,2.143948317,-0.226150453,2000061409,10.12002659,-35.02606201
17.67183838,10.54001506,0.000322724,1014.491094,-13.21864128,2.879611015,1.039389102,2000061412,10.29965591,-35.80871582
17.11785278,12.01248169,-0.000197193,1013.278828,-14.25832367,3.282817841,3.548681969,2000061415,10.23437595,-37.09051514
16.60360107,13.23700044,-0.00025638,1012.125781,-13.80833435,1.926392555,2.601512242,2000061418,10.19941044,-38.07659912
16.77974854,13.2866092,0.001052792,1012.781875,-12.80422401,0.886917353,0.474967249,2000061421,9.992464066,-39.68115234
24.02990112,5.500793457,-0.000591004,1012.913906,-4.634634972,-1.703850508,0.000726711,2000061403,15.89750767,-20.74707031
23.58522949,5.31578064,-0.000402066,1013.090781,-6.340118885,-3.043566465,-0.002132356,2000061406,15.82016468,-21.60391235
23.0125061,5.693437997,0.000713918,1014.311641,-4.34372139,-3.012545824,0.000442564,2000061409,15.46108246,-22.38244629
23.46090088,5.592352711,0.000632783,1014.401094,-3.191298008,-2.058133125,-0.000878843,2000061412,15.16960526,-22.03436279
23.85222778,5.361557007,-0.000625508,1013.228828,-6.152855396,-3.034564972,0.000441307,2000061415,14.9185133,-22.61541748
23.11922607,5.790711381,-0.000352205,1012.545781,-5.835678101,-3.365111351,0.000842381,2000061418,14.51273727,-22.99102783
22.94381104,7.15829758,0.000418846,1013.496875,-5.372583389,-1.13749671,0.001181848,2000061421,13.9385519,-22.54129028
22.35027466,7.316595409,0.000664067,1014.655,-4.377106667,-0.414854527,0.001806719,2000061500,13.73612881,-22.92324829
22.07351074,7.104873657,0.000301718,1013.155625,-5.112849236,-0.998539865,-0.002528401,2000061503,13.7143898,-24.22015381
21.18319092,6.933212746,0.000330151,1013.143438,-6.226364613,-1.699311256,0.001117727,2000061506,13.39813995,-25.50698853
20.88076172,7.560730446,0.001386248,1013.966406,-5.006583214,-1.47244978,-0.000340724,2000061509,12.75947857,-26.07144165
20.92824707,8.392335847,0.000923077,1014.408203,-5.451449394,-0.797627032,-0.001030974,2000061512,12.26228046,-26.76171875
20.97524414,8.880618028,-0.000325226,1013.245547,-6.853944302,0.675408602,-0.002060691,2000061515,12.2942934,-27.55627441
20.11635742,8.865357377,0.0003727,1012.468594,-6.687346458,1.038100004,0.00093542,2000061518,12.00312328,-28.12112427
19.71291504,7.514953613,0.000942335,1013.3625,-8.262931824,1.693602085,0.001346553,2000061521,11.38197422,-28.83700562
18.33120117,7.690438535,0.000278147,1014.347031,-6.898103714,-1.889377832,0.028285151,2000061600,10.69536304,-29.7149353
18.05751953,7.682800759,0.000369399,1012.769219,-7.380869865,-1.649705291,0.059688371,2000061603,10.17218685,-30.45181274
18.02663574,7.801068015,6.26E-05,1012.274375,-7.620974064,0.064808726,0.014057709,2000061606,9.855726242,-31.32675171
17.81182251,8.563996293,0.000345772,1013.393906,-8.215973854,1.770230174,-0.049520703,2000061609,9.864189148,-32.05807495
17.90383301,7.228852715,-9.63E-05,1014.783203,-8.870649338,1.541157842,-0.020409515,2000061612,10.07989693,-32.84918213
17.93544922,7.261276245,-0.000121278,1013.780625,-9.143909454,2.240301132,-0.009349175,2000061615,9.771735191,-33.75775146
17.20394287,10.58197301,-0.000373671,1012.08875,-9.121794701,1.471087694,0.147120003,2000061618,9.598397255,-34.50531006
16.84523926,11.54327858,1.74E-07,1013.138125,-9.650373459,0.651904821,0.05242629,2000061621,9.304432869,-35.21084595
16.61641846,10.5781639,0.000651856,1014.40625,-10.75026321,-0.527490854,0.293391338,2000061700,9.007014275,-35.66567993
16.65206299,10.25009155,0.00036123,1013.523906,-11.33856297,-0.816467047,0.120806275,2000061703,8.793182373,-36.27044678
16.49553833,10.69641113,0.000383424,1011.932344,-11.58259106,-1.660380363,0.678319344,2000061706,8.611408234,-36.83834839
16.49648438,10.7879648,0.000516948,1012.866016,-12.11215973,-2.196178436,0.683461642,2000061709,8.351187706,-37.43960571
16.49691162,11.72260288,-0.001055408,1013.873594,-13.09164715,-2.197658062,6.542188162,2000061712,8.176796913,-37.94296265
16.80617676,11.48988958,9.52E-05,1013.164922,-13.73242474,0.267451853,-0.012814254,2000061715,8.35189724,-38.82623291
16.72530518,12.13455852,0.000352026,1011.360313,-13.33367157,0.366144657,1.756880432,2000061718,8.448202133,-39.59960938
16.92696533,13.30954675,-0.00123303,1011.8125,-12.91287231,-0.792518854,11.11182114,2000061721,7.757109165,-40.40005493
17.16079102,13.94653693,-0.00275371,1013.393203,-12.66544437,-0.861026168,11.54065356,2000061800,7.257819176,-41.01535034
17.03276978,13.3399982,-0.002858924,1012.745313,-11.43101692,-0.190197229,9.306151117,2000061803,7.179265976,-41.4538269
12.51494751,3.028870095,0.001349925,1021.773906,-3.659333467,-6.251254082,-0.070120068,2000061609,25.18696213,-30.2527771
13.39602051,2.57015368,0.001228178,1021.893203,-4.319867611,-5.874857903,0.00018985,2000061612,24.42730904,-30.6194458
13.43544922,2.429962158,0.000261107,1020.700625,-4.600940704,-5.051691055,0.000950508,2000061615,23.80738068,-31.48849487
12.90706787,3.195765428,0.00033159,1020.68375,-4.674529076,-4.863873482,-0.007375237,2000061618,24.32971191,-33.0218811
12.45461426,3.745083697,0.000224173,1021.888125,-5.654279709,-5.296337128,-0.292613078,2000061621,24.43106079,-34.0241394
12.66329346,3.487595357,0.000614014,1022.99625,-6.033466339,-5.116846085,-0.551182637,2000061700,23.84341621,-34.62393188
13.95675049,2.58731842,0.000920312,1021.413906,-6.21551609,-4.534729004,-0.023389282,2000061703,23.36727715,-35.76278687
14.50335083,2.142906422,0.000445374,1020.322344,-6.705637932,-3.805155754,-0.00660955,2000061706,22.77794075,-36.42718506
15.34023438,1.549722045,0.000214824,1020.846016,-6.332862377,-3.762828827,-0.001467252,2000061709,22.0854187,-36.71325684
15.41878662,1.606979175,0.000318798,1021.618594,-6.892428398,-2.912990093,-0.000685221,2000061712,21.81471252,-37.68664551
16.36086426,0.887653732,0.000614049,1020.404922,-6.615237236,-3.736942768,-0.002514571,2000061715,21.53987503,-38.50784302
16.97530518,0.698811607,0.000483557,1019.135313,-6.304374695,-4.497624874,0.000784546,2000061718,21.60651779,-39.83459473
16.95040283,0.74751029,-8.13E-05,1019.4425,-7.037872791,-4.383216858,-0.03114799,2000061721,21.23620605,-40.25
16.40297852,1.00088527,-0.000749315,1021.113203,-8.087319374,-4.866641521,0.579216331,2000061800,20.9979229,-41.17871094
14.82183228,3.791811178,-0.000418434,1020.385313,-8.790391922,-3.894298792,6.809121813,2000061803,20.44894791,-42.0012207
14.56520996,4.446134903,0.00045377,1019.061484,-9.260084152,-3.440338135,5.505254539,2000061806,19.83197403,-42.98117065
14.95693359,5.352020264,0.000439017,1019.393281,-9.705842972,-3.109554768,4.928024719,2000061809,19.50374794,-43.66485596
15.15041504,5.28147025,0.000395938,1020.105156,-9.781061172,-2.231237173,2.050063061,2000061812,19.1594429,-44.46191406
26.37651978,3.085138509,-0.000642127,1012.035313,-10.19273567,1.195544958,-0.000899588,2000061803,17.88958931,-19.85351563
25.66677246,3.1243423,-0.00039294,1012.251484,-6.388990402,1.036712766,-0.002500741,2000061806,17.77614403,-20.24093628
25.74599609,2.907752991,0.001255667,1013.813281,-6.580842972,-0.559750199,0.002201507,2000061809,17.75501633,-20.59234619
25.61135254,3.130934667,0.000216418,1015.115156,-8.339654922,-1.570592642,0.00042622,2000061812,17.4673996,-21.64083862
25.94823608,2.850532532,-4.39E-05,1014.049844,-9.215341568,-0.581967473,0.00011567,2000061815,17.60515594,-22.79708862
25.73342285,2.701762365,-0.00070419,1013.813438,-9.712368011,-0.843264222,0.000139559,2000061818,17.94657707,-23.85946655
24.31374512,4.373552278,-0.000350672,1014.958438,-8.268241882,0.504618883,0.002198992,2000061821,16.42800903,-24.45834351
23.2463623,4.398374818,-1.93E-05,1016.569453,-6.525757313,0.734208584,-0.002583722,2000061900,16.13761902,-25.28353882
22.61721191,4.04548971,4.87E-05,1015.335859,-6.592327118,1.049911499,0.0020192,2000061903,15.93801117,-26.12185669
16.29122314,12.36386411,0.001089903,1011.84,-4.426787376,4.413388252,-0.668386789,2000062518,9.365929604,-20.14373779
16.45101318,12.40921021,0.000231271,1012.57875,-4.218708992,3.634836197,1.588873146,2000062521,9.743103981,-21.1111145
16.38207397,12.53891457,-0.000366282,1013.188281,-3.676637888,3.592673779,2.849213826,2000062600,10.24660492,-22.04187012
16.22805176,12.52747979,-0.001563295,1011.671875,-5.256843567,4.282278061,8.192223217,2000062603,10.78810883,-22.47756958
16.12172852,12.4247456,-0.001215628,1011.496953,-4.109395027,3.898174286,5.875008367,2000062606,11.24415207,-23.33694458
15.72591553,12.39801664,-0.002080651,1013.00375,-6.391458035,0.993014991,7.92815052,2000062609,11.68358898,-24.30264282
15.68035278,12.18682062,-0.001870451,1014.353125,-7.718292236,2.351074219,8.105434058,2000062612,11.44452953,-24.5743103
15.37008057,12.22321764,-0.001264699,1013.2325,-7.511194229,2.218461037,6.105490169,2000062615,10.98039341,-25.12680054
16.11977539,12.50877418,-0.001621987,1012.248125,-5.367030144,0.180183053,9.621179709,2000062618,10.62591553,-26.05831909
16.0576416,12.45517284,-0.001080104,1013.246563,-6.040866852,0.120150805,7.360388059,2000062621,10.54221916,-26.63803101
16.2100769,12.13549543,-0.000228446,1014.29125,-6.695495129,-0.125640154,6.142295944,2000062700,10.40214729,-27.26983643
16.24526367,12.02393696,-0.00063968,1012.963672,-5.283528328,1.233867884,6.111582974,2000062703,9.910685539,-28.2623291
16.20678101,11.51347719,-0.000490323,1012.103906,-6.166122437,0.661125243,2.382473624,2000062706,9.678995132,-29.74404907
16.21044312,12.09655683,-0.001114568,1013.277813,-6.595947266,1.229218841,4.817503667,2000062709,9.837080956,-30.64865112
16.28322754,12.4737341,-0.001786916,1014.495938,-6.397206783,2.568574429,3.514601989,2000062712,10.11050129,-31.37921143
16.41225586,12.92433683,-0.001157591,1013.437188,-7.626358509,1.82085073,2.159275906,2000062715,10.12877846,-32.54705811
16.63146362,12.34090887,-3.89E-05,1012.340703,-7.164441109,1.076413274,0.968886819,2000062718,10.21304703,-33.5133667
16.56356201,12.78686803,-0.00017886,1013.175156,-7.558245659,0.927693307,2.965342999,2000062721,10.72852421,-33.90582275
16.32006226,12.66217139,-0.000567468,1014.726719,-7.471527576,0.84270668,2.465864969,2000062800,10.7658987,-34.24594116
24.89931641,4.364267457,3.26E-06,1014.737422,-5.385642052,1.77857542,-0.001928676,2000062900,18.11416626,-19.88577271
24.62062988,4.59290389,0.001229815,1013.352813,-4.250663757,1.242941022,0.001204479,2000062903,17.52936363,-20.74472046
24.36412964,4.345107358,0.000931711,1013.138125,-4.530815125,0.078139186,-0.002380041,2000062906,16.93346977,-21.43191528
23.8253418,4.074711353,0.000502228,1014.006719,-5.311459064,-0.055523992,0.000350783,2000062909,16.35318184,-21.99615479
23.42025146,4.136282019,1.49E-06,1015.055625,-7.714644432,1.00791347,-0.000318722,2000062912,16.06185532,-22.9055481
23.32183228,4.167784471,-8.10E-06,1014.182344,-8.313767433,3.01765728,-0.001439592,2000062915,16.05490112,-24.04980469
22.05709229,5.014725495,3.24E-05,1013.637344,-8.570343018,1.830367923,-0.00178786,2000062918,16.16065216,-25.34835815
21.9526001,4.871368408,0.000296354,1015.355547,-9.314512253,1.823537827,0.001244713,2000062921,16.27154732,-26.6343689
21.54668579,5.140816793,0.000508965,1016.842188,-9.431396484,1.515904427,0.000730483,2000063000,16.28785515,-27.90008545
21.24862061,4.972457886,0.000713905,1015.174297,-8.105805397,1.457962155,0.00086627,2000063003,16.11069679,-29.22192383
20.87496338,4.064566921,0.000344445,1014.400781,-7.771369934,0.586893439,0.002279459,2000063006,15.34398746,-30.90478516
19.8901001,3.850230249,0.00044754,1014.901719,-6.797534943,0.323454618,0.00220025,2000063009,14.71051598,-32.18151855
19.4430481,4.282081034,0.000151959,1015.708359,-8.02179718,-1.453985929,0.001105154,2000063012,13.89940453,-33.49478149
20.49050293,3.294945927,-0.000194013,1014.575938,-10.35679436,-1.550037146,0.000685221,2000063015,14.75433731,-34.26248169
19.9638916,3.502000123,-0.000484698,1014.359609,-11.98631191,-1.724232197,0.001391815,2000063018,15.49168301,-35.31881714
20.02541504,4.529991187,-1.95E-05,1015.811563,-12.79566097,-0.911004782,0.001873355,2000063021,16.04879379,-36.55673218
16.7572876,11.03235129,-0.001866284,1011.181719,-10.93620682,-4.595978737,0.79012597,2000063009,7.836596012,-38.23806763
16.4899231,12.08504383,-0.000221576,1013.858359,-10.83039093,-3.293707609,4.342421377,2000063012,7.521233082,-39.90655518
16.72487793,11.71112154,-4.20E-05,1012.815938,-11.32945061,-1.267810583,7.04309321,2000063015,7.355659962,-41.10668945
17.0732666,11.20005921,-0.000372393,1010.804609,-12.31834316,-0.740833759,2.885302948,2000063018,7.644314766,-41.93359375
16.68166504,12.00107578,-0.002911311,1011.416563,-13.52612972,-1.638543844,6.050361972,2000063021,7.622207165,-42.89413452
15.85769043,12.98141479,-0.001468257,1013.396094,-13.5942831,-1.40803194,9.915837133,2000070100,7.521472931,-43.87091064
16.25582275,13.22555542,-0.000644799,1013.016406,-13.37397385,-0.17385745,7.54526183,2000070103,7.88100481,-44.46115112
16.68660889,12.36343384,-0.000150415,1010.784688,-13.38496208,-0.592900753,31.34328956,2000070106,7.768061161,-45.03256226
16.20058594,12.44354248,-0.004434289,1011.905703,-15.38259792,-0.84102869,9.505698038,2000070109,8.069768906,-45.61883545
15.94957886,12.92419434,-0.002753574,1013.934375,-15.37197781,-0.992022038,9.529767511,2000070112,8.02307415,-46.68096924
15.84633789,12.87841797,-0.001716231,1013.218906,-13.46928692,1.767160416,6.678988365,2000070115,8.369172096,-47.56417847
16.5697876,12.39776611,-0.00054486,1011.246094,-12.84971428,1.161890864,5.248531932,2000070118,8.850440025,-48.6015625
16.81575928,12.35199068,-0.00026111,1011.402188,-12.87288094,-0.197956622,3.895499138,2000070121,9.077115059,-49.77752686
17.04927979,12.32528687,0.000101885,1012.751094,-12.95275307,0.031449795,4.519810528,2000070200,9.034975052,-50.74133301
17.09993896,12.38632295,-0.000760507,1012.512031,-12.59636593,-1.766385555,15.76290359,2000070203,8.678009987,-51.65475464
17.0197998,12.53892016,-0.000896376,1010.520625,-12.69388771,-1.22170496,15.12205764,2000070206,8.412191391,-52.77453613
17.21639404,12.7488235,-0.000311963,1010.76125,-12.146245,-1.094823599,16.37224322,2000070209,8.103516579,-54.4458313
17.26464233,12.25663722,-0.001194011,1012.015313,-12.72040176,-0.573503733,3.268698324,2000070212,8.04723835,-55.81488037
16.89296875,12.93190662,-0.000468792,1012.6925,-10.48778534,0.81287837,4.366070917,2000070215,7.763762951,-56.86157227
16.9682251,11.25072129,-0.000948156,1010.921563,-8.799645424,1.652075768,2.95683369,2000070218,7.722217083,-57.5776062
17.24517212,12.40546349,-0.001150866,1011.083672,-9.924411774,1.665855765,2.625738876,2000070221,9.043150902,-58.27719116
17.17794189,11.92481816,-0.001020323,1012.169453,-10.20585728,1.070583582,4.70779608,2000070300,9.230428696,-59.21682739
19.09987793,8.785248734,-0.00020622,1014.460938,-6.077497959,3.661876917,0.000685221,2000063015,14.68158817,-28.17980957
19.2373291,8.697617799,0.000558393,1013.584609,-6.499983788,3.708384991,0.001391815,2000063018,14.79072857,-28.98080444
19.07229004,8.609809913,0.000900945,1014.706563,-7.098395348,3.356573343,0.001873355,2000063021,14.76569462,-29.88146973
18.71706543,8.25881958,0.001220341,1015.686094,-9.734908104,1.684741497,0.001105154,2000070100,14.68778515,-30.77737427
18.52926025,8.304595947,-1.74E-05,1014.316406,-9.456005096,0.516572237,0.002031773,2000070103,14.45723534,-31.69247437
17.65535889,7.965087891,0.001084326,1013.514688,-9.799024582,1.840692997,0.001355354,2000070106,14.08302689,-32.521698
17.55214844,8.152008057,0.000222998,1015.095703,-9.999785423,1.029576778,0.002309633,2000070109,13.91495323,-33.70248413
16.80114136,8.74710083,0.000436429,1016.304375,-10.18057156,0.30778265,-0.00065756,2000070112,13.71152973,-34.84014893
16.84633789,8.441925049,0.000106584,1015.098906,-9.586474419,1.889230728,-0.000355812,2000070115,13.58811665,-35.8381958
16.3432251,9.105682373,-7.37E-05,1013.646094,-8.757917404,0.847437739,-0.091853505,2000070118,12.99485302,-36.71069336
15.44075928,9.757996537,-1.70E-05,1014.382188,-7.855302811,-0.285420001,1.650972833,2000070121,12.48677444,-37.40362549
15.21334229,9.651184082,0.001138834,1015.671094,-8.347284317,-0.415876865,0.461735576,2000070200,12.26616478,-38.08328247
16.22493896,6.553650834,0.000678855,1014.072031,-8.012381554,-0.120145321,-0.030372245,2000070203,12.03387928,-39.01757813
16.6838623,4.941951018,0.000894701,1012.890625,-7.832559109,-0.839380741,-0.000451365,2000070206,11.99218941,-39.80065918
17.46639404,3.848180873,0.001084522,1013.94125,-8.529057503,-0.361913443,-0.001677219,2000070209,11.93077469,-40.72293091
18.24120483,3.666892648,0.000796422,1014.815313,-8.888370514,-0.853044748,0.001124013,2000070212,11.44265842,-41.78363037
18.33828125,4.514777567,0.000321003,1014.0475,-8.663566589,-0.859973192,-0.000994513,2000070215,11.36467648,-43.55004883
18.6947876,3.905521939,0.000415675,1012.826563,-9.670739174,-0.63210392,0.000824779,2000070218,11.34261036,-44.64855957
18.29204712,4.88478737,0.00014224,1013.248672,-9.861911774,-1.185950875,-0.003255112,2000070221,11.2161808,-45.67504883
15.27007446,9.544378147,-0.000660158,1020.43875,-7.393994331,-4.33079052,3.545249579,2000070400,24.91484833,-42.8427124
15.52684937,9.395604953,-0.000798217,1018.805938,-6.726573467,-3.376446247,3.133302508,2000070403,24.56785965,-43.75524902
15.13723145,9.23987478,-0.000631681,1018.050938,-6.023961067,-2.955283403,5.82222878,2000070406,25.10895538,-44.6600647
14.92156372,8.690359071,-0.000207877,1018.775078,-5.48051405,-2.573992729,3.433544794,2000070409,25.04350853,-45.10083008
15.01146851,9.232419543,-0.00032497,1018.894453,-5.493095398,-2.29229188,2.414382901,2000070412,24.16439629,-45.58248901
15.384729,9.041044861,3.17E-05,1017.821563,-5.151725769,-1.510625482,0.567534892,2000070415,23.405756,-46.23257446
15.29244385,8.578219451,0.000558679,1017.0125,-4.058181763,-1.640445352,0.610733335,2000070418,23.62928963,-46.90063477
14.83110962,8.213085122,-0.000404642,1017.486719,-3.907811403,-2.470541954,2.699048677,2000070421,23.78514481,-47.37387085
15.02303467,8.160184138,-1.30E-05,1018.027891,-4.295182705,-2.64606595,2.706871508,2000070500,23.71366501,-48.24655151
15.15743408,8.743313141,-0.000516855,1017.079609,-4.611582756,-1.234402299,3.622758714,2000070503,23.7005043,-48.84194946
14.7390686,9.24331136,-0.000894281,1016.089453,-5.156992912,-0.203556776,4.10139598,2000070506,23.80371094,-49.39578247
14.60665283,8.999249898,-0.000270173,1016.885469,-4.333370209,0.212090254,3.85190025,2000070509,23.82046318,-50.12387085
15.6887146,7.762923837,0.000347724,1017.890781,-1.884133816,0.640197754,-9.003220126,2000070512,25.11820412,-51.06985474
14.8918396,3.397002816,0.000752969,1017.000781,-3.766458035,-8.535583496,-0.526581332,2000070512,25.07562256,-21.01153564
16.23131714,2.782822121,0.000861296,1015.077422,-3.234301329,-8.678768158,-0.013827626,2000070515,24.51314545,-20.55175781
16.80004272,2.583300928,0.000337874,1013.452188,-3.494226694,-9.632914543,-0.001286203,2000070518,23.94493294,-20.24429321
17.06740723,2.568319906,0.000382415,1014.273438,-5.555494785,-9.202262878,-0.000339467,2000070521,23.36679459,-19.99853516
18.57888184,1.590763801,-1.16E-05,1014.397969,-3.473201752,1.361861706,0.000839867,2000070618,24.61486244,-20.15222168
18.37685547,1.515889657,-0.000204388,1016.097734,-3.785486221,0.144483328,-0.002210308,2000070621,24.05283356,-20.52038574
17.97060547,1.923611504,7.89E-06,1017.948984,-5.15407753,2.803325891,0.001934962,2000070718,23.83059883,-24.98513794
17.94265137,3.959789872,3.90E-05,1018.197969,-5.768349648,2.750977039,0.001638243,2000070721,22.63417625,-26.36846924
17.48861084,1.70474581,-0.000113748,1020.676875,-5.516040802,2.132924557,-0.000106869,2000070800,25.04244041,-25.33947754
15.44365845,12.29863521,-9.28E-05,1020.791484,-4.616520882,2.087427616,1.66108408,2000070821,25.18205452,-28.37072754
14.24703369,11.36869378,0.000277274,1021.153594,-4.430287361,2.311590672,-0.051859254,2000070909,25.12122154,-31.51898193
14.51595459,10.94094291,0.000290011,1021.402969,-4.120066166,1.660695553,0.039052544,2000070912,24.65806961,-32.46011353
14.67235718,10.85293666,-0.000262702,1020.780781,-4.32891655,1.109800339,-0.104020257,2000070915,24.3698597,-33.32424927
15.09530029,10.90114191,-0.000677146,1019.7275,-4.847924232,1.545418978,0.083399517,2000070918,23.28387833,-33.38037109
15.35717163,10.54796763,-0.000253004,1020.028281,-5.807044029,1.054935217,0.11179531,2000070921,22.72711945,-33.84609985
15.14058838,10.83528064,-0.00023373,1020.874219,-6.601553917,0.645238161,0.402512401,2000071000,22.66751671,-34.58081055
14.47060547,10.71846578,-0.000190878,1019.841563,-7.136457443,0.804319143,2.950288262,2000071003,22.34009933,-35.33016968
15.13790283,10.35141665,0.000332204,1018.646719,-6.41183567,0.899779916,-0.280383462,2000071006,21.65083122,-36.06253052
15.82131348,9.809251875,0.000528654,1018.954063,-5.938647747,0.418122768,-0.016828766,2000071009,20.31834793,-37.08853149
19.32064209,7.477197796,0.001132545,1014.922969,-2.788034916,0.15581274,0.003003655,2000070912,14.35612583,-20.92382813
19.78173218,6.698731333,0.001374872,1013.805781,-3.174619913,-0.773988724,-0.00102343,2000070915,14.49986362,-21.85144043
19.13436279,8.188892156,0.000910378,1013.0575,-4.338158607,-1.71556735,0.001002057,2000070918,14.20225143,-22.9692688
19.55248413,7.486673538,0.001053759,1014.188281,-5.351965904,-0.434322596,-0.001501199,2000070921,13.978755,-24.04400635
19.58590088,7.186522707,0.001149518,1015.054219,-7.449210167,-0.506617308,0.000824779,2000071000,13.95894814,-25.16464233
18.93154297,7.800222374,0.000720377,1013.801563,-9.257551193,-0.804323435,-0.000570808,2000071003,13.83031273,-26.57116699
18.46602783,8.405921049,0.001727468,1013.266719,-11.47433567,1.630248666,-0.002292031,2000071006,13.69286346,-28.08395386
19.06350098,7.856126875,0.001469817,1014.334063,-12.33708572,3.00088644,-0.001379242,2000071009,13.85875797,-29.45715332
19.57766113,7.249619812,0.000351662,1015.580859,-12.44287205,3.574783325,0.001054863,2000071012,14.25570393,-30.45632935
19.07103882,7.810781244,0.000473464,1014.547813,-10.70723248,4.683326721,0.000169734,2000071015,14.46277618,-31.50643921
17.94335327,9.781943634,0.000460064,1012.795859,-11.68869019,2.732830048,-0.013679266,2000071018,14.12398529,-32.70446777
17.53066406,10.80324873,0.000192289,1013.400469,-12.07770252,1.629570484,-0.023220805,2000071021,13.82659245,-33.92468262
16.62008057,11.02944929,0.000771308,1014.967344,-10.92658615,1.376799464,-0.092801498,2000071100,13.69232464,-35.19885254
16.80306396,10.41031536,0.000803016,1014.786875,-10.65432739,1.616417885,-0.041282969,2000071103,13.75543213,-36.36795044
16.70919189,10.0793913,0.000701927,1013.543125,-10.42658901,1.191588879,-0.03472371,2000071106,13.98470879,-37.63110352
15.52663574,10.29205602,-0.000341401,1014.724844,-12.19379807,-0.638068378,1.601892966,2000071109,14.70486546,-39.19519043
15.40996704,11.4860544,-0.000290996,1016.118125,-11.72630215,0.107869446,-0.034405617,2000071112,14.72398567,-40.36367798
15.71105347,10.33783797,9.46E-05,1015.1275,-10.02415562,2.966182709,-0.346399751,2000071115,14.12668037,-41.50726318
15.85839233,10.80322359,0.000182759,1013.381875,-10.0530901,2.152935028,-0.330745289,2000071118,13.7200098,-42.63879395
16.35726318,11.54710818,-0.001796953,1011.513281,-0.500836253,-1.751129627,4.593593068,2000071718,6.576477051,-40.48104858
16.09780273,11.8522644,-0.002213778,1012.329766,-0.158583015,-1.471133113,14.3114178,2000071721,6.432847977,-41.2550354
16.03267822,12.26806641,-0.005191723,1013.3575,-0.391132534,0.114411712,27.0510301,2000071800,6.343037128,-41.42462158
15.30819092,12.40158081,-0.005573605,1012.423594,-3.416119337,2.862939835,10.72786753,2000071803,6.519731998,-41.4524231
15.80703125,12.02392578,-0.003211014,1011.386172,-2.103541851,2.739076614,2.399204951,2000071806,6.656288147,-41.71411133
15.91048584,11.08932495,0.000558335,1012.220781,-5.509057522,3.816475153,-1.914940076,2000071809,6.919249058,-42.03314209
16.10946045,10.70404053,0.000112135,1014.104063,-5.701570988,5.039720058,-4.991508834,2000071812,7.078248978,-42.63320923
15.81533203,9.765625,-1.56E-05,1012.996719,-8.07389164,4.777113438,-0.755188521,2000071815,7.274524212,-43.25457764
16.08287964,11.28005981,-0.001233064,1011.323828,-9.965550423,3.418783903,1.250948757,2000071818,7.491152763,-44.11590576
15.99797974,9.731292725,-0.000125921,1012.396094,-10.86451817,2.767381668,-1.54502783,2000071821,7.896958828,-44.94592285
15.88570557,10.99014282,-0.000352412,1013.761094,-11.76125813,1.083622694,3.730388638,2000071900,7.947200775,-45.97592163
15.81356201,11.14654541,-0.000995228,1013.075938,-11.43640423,0.764877796,1.554898778,2000071903,8.039275169,-46.77301025
15.59081421,11.77978516,-0.001629695,1011.941094,-10.48622513,0.87218082,5.44338352,2000071906,7.961592197,-47.55407715
14.91082153,12.11548038,-0.001216254,1012.831406,-11.29133797,-0.381636143,11.8944034,2000071909,7.909436226,-48.60519409
15.68929443,12.10793573,-0.001553309,1014.186563,-11.42374039,0.386626899,14.25108318,2000071912,8.155643463,-49.32351685
15.86165771,11.60445996,-0.001329535,1013.747344,-11.2244606,0.323284686,11.4006435,2000071915,7.789136887,-50.61053467
